SANTA INVENTORY                        M A G I C   Version  8.30

 System : (SI)  SANTA                                           Date : 10/26/2020
   Page :   1     Table Repository                              Time : 11:05:41

 +-#--+------ Name --------+Columns+Indexes+Size+- DB table -+--- Database ---+
 |   3|Cabang              |      4|      2|  10|CABANG      |INVENTORY       |
|  12|Harga Jual Max      |   0|Numeric  |N9.2C Z A          |                |
|  13|Product Type        |   0|Alpha    |UA                 |1.Barang Sendiri|
|    |                    |    |         |                   |,2.Barang Vendor|
|  14|Status Product      |   0|Alpha    |UA                 |Aktif,Non_Aktif |
|  15|On Order            |   0|Numeric  |N9.2CP Z A         |                |
|  16|SOH                 |   0|Numeric  |N9.2CP Z A         |                |
|  17|Min Qty             |   0|Numeric  |N9.2CP Z A         |                |
|  18|Max Qty             |   0|Numeric  |N9.2CP Z A         |                |
|  19|Supplier            |   0|Alpha    |U5A                |                |
|  20|AVG Harga Pokok     |   0|Numeric  |N12.2CP Z A        |                |
|  21|Last PO             |   0|Date     |DD/MM/YYYYA        |                |
|  22|Last Rcv            |   0|Date     |DD/MM/YYYYA        |                |
|  23|Last Sales          |   0|Date     |DD/MM/YYYYA        |                |
|  24|User                |   0|Alpha    |U10A               |                |
|  25|Date                |   0|Date     |DD/MM/YYYYA        |                |
+----+--------------------+----+---------+-------------------+----------------+


SANTA INVENTORY                        M A G I C   Version  8.30

 System : (SI)  SANTA                                           Date : 10/26/2020
   Page : 194     Table Repository                              Time : 11:05:43

 Table 244 : cabMASTER BARANG       Length :   177

+-#--+---- Column Name ---+Type+Attribute+----- Picture -----+---- Range -----+
|  26|Time                |   0|Time     |HH:MM:SSA          |                |
+----+--------------------+----+---------+-------------------+----------------+




+-#-+----Index Name -----+-- Type --+------- Column ---------+Size+- Order ---+
|  1|Key-01              |Unique    |  1 New Item#           |   8|Ascending  |
+---+--------------------+----------+------------------------+----+-----------+
|  2|Key-02              |Unique    |  2 Product Code        |  15|Ascending  |
+---+--------------------+----------+------------------------+----+-----------+
|  3|Key-03              |Non-unique|  8 Item Name           |  40|Ascending  |
|   |                    |          |  1 New Item#           |   8|Ascending  |
+---+--------------------+----------+------------------------+----+-----------+
|  4|Key-04              |Non-unique| 13 Product Type        |   1|Ascending  |
|   |                    |          |  1 New Item#           |   8|Ascending  |
+---+--------------------+----------+------------------------+----+-----------+
|  5|Key-05              |Non-unique|  5 Level1              |   2|Ascending  |
|   |                    |          |  6 Level2              |   2|Ascending  |
|   |                    |          |  1 New Item#           |   8|Ascending  |
+---+--------------------+----------+------------------------+----+-----------+
|  6|Key-06              |Non-unique| 13 Product Type        |   1|Ascending  |
|   |                    |          |  5 Level1              |   2|Ascending  |
|   |                    |          |  6 Level2              |   2|Ascending  |
|   |                    |          |  1 New Item#           |   8|Ascending  |
+---+--------------------+----------+------------------------+----+-----------+
|  7|Key-07              |Non-unique|  7 Brand Code          |   5|Ascending  |
|   |                    |          |  5 Level1              |   2|Ascending  |
|   |                    |          |  6 Level2              |   2|Ascending  |
|   |                    |          |  1 New Item#           |   8|Ascending  |
+---+--------------------+----------+------------------------+----+-----------+
|  8|Key-08              |Non-unique| 19 Supplier            |   5|Ascending  |
|   |                    |          |  8 Item Name           |  40|Ascending  |
|   |                    |          |  1 New Item#           |   8|Ascending  |
+---+--------------------+----------+------------------------+----+-----------+
|  9|Key-09              |Non-unique| 14 Status Product      |   1|Ascending  |
|   |                    |          |  1 New Item#           |   8|Ascending  |
+---+--------------------+----------+------------------------+----+-----------+
 Table 245 : cabDAILY PROCESS       Length :    20

+-#--+---- Column Name ---+Type+Attribute+----- Picture -----+---- Range -----+
|   1|Store Code 3 Digit  |   0|Numeric  |3P0A               |                |
|   2|New Item#           |   0|Alpha    |U8A                |                |
|   3|Location            |   0|Alpha    |5A                 |                |
|   4|Date                |   0|Date     |DD/MM/YYYYA        |                |
|   5|Flag                |   0|Logical  |5                  |                |
+----+--------------------+----+---------+-------------------+----------------+





SANTA INVENTORY                        M A G I C   Version  8.30

 System : (SI)  SANTA                                           Date : 10/26/2020
   Page : 195     Table Repository                              Time : 11:05:43



+-#-+----Index Name -----+-- Type --+------- Column ---------+Size+- Order ---+
|  1|Key01               |Unique    |  1 Store Code 3 Digit  |   2|Ascending  |
|   |                    |          |  2 New Item#           |   8|Ascending  |
|   |                    |          |  3 Location            |   5|Ascending  |
+---+--------------------+----------+------------------------+----+-----------+
|  2|Key02               |Non-unique|  1 Store Code 3 Digit  |   2|Ascending  |
|   |                    |          |  5 Flag                |   1|Ascending  |
|   |                    |          |  2 New Item#           |   8|Ascending  |
|   |                    |          |  4 Date                |   4|Ascending  |
+---+--------------------+----------+------------------------+----+-----------+
 Table 246 : Recap FPS              Length :    86

+-#--+---- Column Name ---+Type+Attribute+----- Picture -----+---- Range -----+
|   1|ARTICLE             |   0|Alpha    |10A                |                |
|   2|DESCRIPTION         |   0|Alpha    |50A                |                |
|   3|QTY                 |   0|Numeric  |5.2C               |                |
|   4|UOM                 |   0|Alpha    |10A                |                |
|   5|NET UNIT PRICE      |   0|Numeric  |8.2C Z             |                |
|   6|BEFORE TAX          |   0|Numeric  |9C Z               |                |
+----+--------------------+----+---------+-------------------+----------------+




+-#-+----Index Name -----+-- Type --+------- Column ---------+Size+- Order ---+
|  1|KEY1                |Unique    |  1 ARTICLE             |  10|Ascending  |
|   |                    |          |  5 NET UNIT PRICE      |   8|Ascending  |
+---+--------------------+----------+------------------------+----+-----------+
|  2|KEY2                |Non-unique|  1 ARTICLE             |  10|Ascending  |
|   |                    |          |  2 DESCRIPTION         |  50|Ascending  |
|   |                    |          |  5 NET UNIT PRICE      |   8|Ascending  |
+---+--------------------+----------+------------------------+----+-----------+
 Table 247 : STOCK PIVOT            Length :   313

+-#--+---- Column Name ---+Type+Attribute+----- Picture -----+---- Range -----+
|   1|Tahun               |   0|Numeric  |4                  |                |
|   2|Bulan               |   0|Alpha    |3                  |                |
|   3|Tanggal             |   0|Alpha    |10                 |                |
|   4|Tipe_Transaksi      |   0|Alpha    |20                 |                |
|   5|Lokasi              |   0|Alpha    |20                 |                |
|   6|Article             |   0|Alpha    |15                 |                |
|   7|Product_Code        |   0|Alpha    |15                 |                |
|   8|Nama_Product        |   0|Alpha    |30                 |                |
|   9|Brand               |   0|Alpha    |30                 |                |
|  10|Group               |   0|Alpha    |30                 |                |
|  11|Sub_Group           |   0|Alpha    |30                 |                |
|  12|UOM_Stock           |   0|Alpha    |20                 |                |
|  13|UOM_Jual            |   0|Alpha    |20                 |                |
|  14|No_Transaksi        |   0|Alpha    |20                 |                |
|  15|No_Urut             |   0|Numeric  |3                  |                |
+----+--------------------+----+---------+-------------------+----------------+


SANTA INVENTORY                        M A G I C   Version  8.30

 System : (SI)  SANTA                                           Date : 10/26/2020
   Page : 196     Table Repository                              Time : 11:05:43

 Table 247 : STOCK PIVOT            Length :   313

+-#--+---- Column Name ---+Type+Attribute+----- Picture -----+---- Range -----+
|  16|Qty_Stock           |   0|Numeric  |N9.2               |\-2147483648-214|
|    |                    |    |         |                   |7483647         |
|  17|Nilai_Stock         |   0|Numeric  |N10.2              |\-2147483648-214|
|    |                    |    |         |                   |7483647         |
|  18|Keterangan          |   0|Alpha    |30                 |                |
+----+--------------------+----+---------+-------------------+----------------+




+-#-+----Index Name -----+-- Type --+------- Column ---------+Size+- Order ---+
|  1|Key01               |Unique    |  1 Tahun               |   2|Ascending  |
|   |                    |          |  2 Bulan               |   3|Ascending  |
|   |                    |          |  3 Tanggal             |  10|Ascending  |
|   |                    |          | 14 No_Transaksi        |  20|Ascending  |
|   |                    |          |  4 Tipe_Transaksi      |  20|Ascending  |
|   |                    |          |  7 Product_Code        |  15|Ascending  |
|   |                    |          | 15 No_Urut             |   2|Ascending  |
|   |                    |          |  5 Lokasi              |  20|Ascending  |
+---+--------------------+----------+------------------------+----+-----------+
 Table 248 : RECAPSLS CUSTOMER      Length :   179

+-#--+---- Column Name ---+Type+Attribute+----- Picture -----+---- Range -----+
|   1|Tahun               |   0|Numeric  |4                  |                |
|   2|Bulan               |   0|Alpha    |3                  |                |
|   3|Wilayah             |   0|Alpha    |20                 |                |
|   4|Nama_Cust           |   0|Alpha    |40                 |                |
|   5|Tipe_Customer       |   0|Alpha    |20                 |                |
|   6|Salesman            |   0|Alpha    |30                 |                |
|   7|Jenis_Faktur        |   0|Alpha    |20                 |                |
|   8|Tanggal_Faktur      |   0|Date     |DD/MM/YYYY         |                |
|   9|Tanggal_Pelunasan   |   0|Date     |DD/MM/YYYY         |                |
|  10|No_Faktur           |   0|Alpha    |20                 |                |
|  11|Total_Faktur        |   0|Numeric  |N10.2              |\-2147483648-214|
|    |                    |    |         |                   |7483647         |
+----+--------------------+----+---------+-------------------+----------------+




+-#-+----Index Name -----+-- Type --+------- Column ---------+Size+- Order ---+
|  1|KEY1                |Unique    |  1 Tahun               |   2|Ascending  |
|   |                    |          |  2 Bulan               |   3|Ascending  |
|   |                    |          |  4 Nama_Cust           |  40|Ascending  |
|   |                    |          | 10 No_Faktur           |  20|Ascending  |
+---+--------------------+----------+------------------------+----+-----------+
 Table 249 : RECAPSLS ACCESS        Length :   378

+-#--+---- Column Name ---+Type+Attribute+----- Picture -----+---- Range -----+
|   1|Tahun               |   0|Numeric  |4                  |                |
|   2|Bulan               |   0|Alpha    |3                  |                |

SANTA INVENTORY                        M A G I C   Version  8.30

 System : (SI)  SANTA                                           Date : 10/26/2020
   Page : 197     Table Repository                              Time : 11:05:43

 Table 249 : RECAPSLS ACCESS        Length :   378

+-#--+---- Column Name ---+Type+Attribute+----- Picture -----+---- Range -----+
|   3|Minggu              |   0|Numeric  |1                  |                |
|   4|Jenis_Trx           |   0|Alpha    |10                 |                |
|   5|Wilayah             |   0|Alpha    |20                 |                |
|   6|Head_cust           |   0|Alpha    |40                 |                |
|   7|Nama_Cust           |   0|Alpha    |40                 |                |
|   8|Tipe_Customer       |   0|Alpha    |20                 |                |
|   9|Salesman            |   0|Alpha    |30                 |                |
|  10|Tipe_Market         |   0|Alpha    |20                 |                |
|  11|Lokasi_Market       |   0|Alpha    |20                 |                |
|  12|SKU                 |   0|Alpha    |10                 |                |
|  13|Article             |   0|Alpha    |15                 |                |
|  14|Article_Master      |   0|Alpha    |15                 |                |
|  15|Nama_Product        |   0|Alpha    |30                 |                |
|  16|Merk                |   0|Alpha    |20                 |                |
|  17|Group               |   0|Alpha    |20                 |                |
|  18|Subgroup            |   0|Alpha    |20                 |                |
|  19|Packing             |   0|Alpha    |10                 |                |
|  20|Qty                 |   0|Numeric  |N9.2               |\-2147483648-214|
|    |                    |    |         |                   |7483647         |
|  21|Value               |   0|Numeric  |N10.2              |\-2147483648-214|
|    |                    |    |         |                   |7483647         |
|  22|Purchased_Market    |   0|Alpha    |15A                |                |
+----+--------------------+----+---------+-------------------+----------------+




+-#-+----Index Name -----+-- Type --+------- Column ---------+Size+- Order ---+
|  1|KEY1                |Unique    |  1 Tahun               |   2|Ascending  |
|   |                    |          |  2 Bulan               |   3|Ascending  |
|   |                    |          |  3 Minggu              |   2|Ascending  |
|   |                    |          |  4 Jenis_Trx           |  10|Ascending  |
|   |                    |          |  7 Nama_Cust           |  40|Ascending  |
|   |                    |          | 12 SKU                 |  10|Ascending  |
|   |                    |          | 19 Packing             |  10|Ascending  |
+---+--------------------+----------+------------------------+----+-----------+
 Table 250 : SERVICE LEVEL ACCESS   Length :   368

+-#--+---- Column Name ---+Type+Attribute+----- Picture -----+---- Range -----+
|   1|Tahun               |   0|Numeric  |4                  |                |
|   2|Bulan               |   0|Alpha    |3                  |                |
|   3|Tanggal             |   0|Alpha    |10                 |                |
|   4|No_Faktur           |   0|Alpha    |20                 |                |
|   5|Wilayah             |   0|Alpha    |20                 |                |
|   6|Head_Customer       |   0|Alpha    |40                 |                |
|   7|Nama_Customer       |   0|Alpha    |40                 |                |
|   8|Tipe_Customer       |   0|Alpha    |20                 |                |
|   9|Salesman            |   0|Alpha    |30                 |                |
|  10|Tipe_Market         |   0|Alpha    |20                 |                |
+----+--------------------+----+---------+-------------------+----------------+


SANTA INVENTORY                        M A G I C   Version  8.30

 System : (SI)  SANTA                                           Date : 10/26/2020
   Page : 198     Table Repository                              Time : 11:05:43

 Table 250 : SERVICE LEVEL ACCESS   Length :   368

+-#--+---- Column Name ---+Type+Attribute+----- Picture -----+---- Range -----+
|  11|Lokasi_Market       |   0|Alpha    |20                 |                |
|  12|SKU                 |   0|Alpha    |10                 |                |
|  13|Article             |   0|Alpha    |15                 |                |
|  14|Nama_Product        |   0|Alpha    |30                 |                |
|  15|Brand               |   0|Alpha    |20                 |                |
|  16|Packing             |   0|Alpha    |10                 |                |
|  17|Purchase            |   0|Alpha    |U10A               |LOCAL,IMPORT    |
|  18|Qty_Order           |   0|Numeric  |N9.2               |\-2147483648-214|
|    |                    |    |         |                   |7483647         |
|  19|Order_Value         |   0|Numeric  |N10.2              |\-2147483648-214|
|    |                    |    |         |                   |7483647         |
|  20|Qty_Sales           |   0|Numeric  |N9.2               |\-2147483648-214|
|    |                    |    |         |                   |7483647         |
|  21|Sales_Value         |   0|Numeric  |N10.2              |\-2147483648-214|
|    |                    |    |         |                   |7483647         |
|  22|Persentase_Qty      |   0|Numeric  |N9.2               |\-2147483648-214|
|    |                    |    |         |                   |7483647         |
|  23|Persentase_Value    |   0|Numeric  |N9.2               |\-2147483648-214|
|    |                    |    |         |                   |7483647         |
+----+--------------------+----+---------+-------------------+----------------+




+-#-+----Index Name -----+-- Type --+------- Column ---------+Size+- Order ---+
|  1|KEY1                |Unique    |  1 Tahun               |   2|Ascending  |
|   |                    |          |  2 Bulan               |   3|Ascending  |
|   |                    |          |  3 Tanggal             |  10|Ascending  |
|   |                    |          |  4 No_Faktur           |  20|Ascending  |
|   |                    |          |  7 Nama_Customer       |  40|Ascending  |
|   |                    |          | 12 SKU                 |  10|Ascending  |
|   |                    |          | 16 Packing             |  10|Ascending  |
+---+--------------------+----------+------------------------+----+-----------+
 Table 251 : RECAP INVOICE          Length :   245

+-#--+---- Column Name ---+Type+Attribute+----- Picture -----+---- Range -----+
|   1|Tahun               |   0|Numeric  |4                  |                |
|   2|Bulan               |   0|Alpha    |3                  |                |
|   3|Tgl_Inv             |   0|Date     |DD/MM/YYYYA        |                |
|   4|Wilayah             |   0|Alpha    |20                 |                |
|   5|Head_cust           |   0|Alpha    |40                 |                |
|   6|Nama_Cust           |   0|Alpha    |40                 |                |
|   7|Tipe_Customer       |   0|Alpha    |20                 |                |
|   8|Salesman            |   0|Alpha    |30                 |                |
|   9|Tipe_Market         |   0|Alpha    |20                 |                |
|  10|Lokasi_Market       |   0|Alpha    |20                 |                |
|  11|No_Faktur           |   0|Alpha    |10                 |                |
|  12|Duedate             |   0|Date     |DD/MM/YYYYA        |                |
|  13|DPP                 |   0|Numeric  |N9.2               |\-2147483648-214|
+----+--------------------+----+---------+-------------------+----------------+


SANTA INVENTORY                        M A G I C   Version  8.30

 System : (SI)  SANTA                                           Date : 10/26/2020
   Page : 199     Table Repository                              Time : 11:05:43

 Table 251 : RECAP INVOICE          Length :   245

+-#--+---- Column Name ---+Type+Attribute+----- Picture -----+---- Range -----+
|    |                    |    |         |                   |7483647         |
|  14|TAX                 |   0|Numeric  |N9.2               |\-2147483648-214|
|    |                    |    |         |                   |7483647         |
|  15|NET_INVOICE         |   0|Numeric  |N10.2              |\-2147483648-214|
|    |                    |    |         |                   |7483647         |
+----+--------------------+----+---------+-------------------+----------------+




+-#-+----Index Name -----+-- Type --+------- Column ---------+Size+- Order ---+
|  1|KEY1                |Unique    |  3 Tgl_Inv             |   8|Ascending  |
|   |                    |          | 11 No_Faktur           |  10|Ascending  |
+---+--------------------+----------+------------------------+----+-----------+
 Table 252 : OUTSTANDING INVOICE    Length :   158

+-#--+---- Column Name ---+Type+Attribute+----- Picture -----+---- Range -----+
|   1|Store Code          |   0|Numeric  |4                  |                |
|   2|Year                |   0|Numeric  |4                  |                |
|   3|Month               |   0|Alpha    |3                  |                |
|   4|Trans Date          |   0|Date     |DD/MM/YYYYA        |                |
|   5|Faktur No           |   0|Alpha    |XXX.XXXX.XX.XXXXA  |                |
|   6|Head Customer       |   0|Alpha    |40                 |                |
|   7|Customer Name       |   0|Alpha    |40                 |                |
|   8|Salesman            |   0|Alpha    |10                 |                |
|   9|Total Faktur        |   0|Numeric  |N10.2              |\-2147483648-214|
|    |                    |    |         |                   |7483647         |
|  10|Total Bayar         |   0|Numeric  |N10.2              |\-2147483648-214|
|    |                    |    |         |                   |7483647         |
|  11|Sisa Invoice        |   0|Numeric  |N10.2              |\-2147483648-214|
|    |                    |    |         |                   |7483647         |
|  12|Due Date            |   0|Date     |DD/MM/YYYYA        |                |
|  13|Umur Piutang        |   0|Numeric  |4                  |                |
|  14|Kuadran Aging       |   0|Alpha    |6                  |                |
+----+--------------------+----+---------+-------------------+----------------+




+-#-+----Index Name -----+-- Type --+------- Column ---------+Size+- Order ---+
|  1|key01               |Unique    |  1 Store Code          |   2|Ascending  |
|   |                    |          |  5 Faktur No           |  13|Ascending  |
+---+--------------------+----------+------------------------+----+-----------+
 Table 253 : RECAPSLS COUNTER       Length :   378

+-#--+---- Column Name ---+Type+Attribute+----- Picture -----+---- Range -----+
|   1|Tahun               |   0|Numeric  |4                  |                |
|   2|Bulan               |   0|Alpha    |3                  |                |
|   3|Minggu              |   0|Numeric  |1                  |                |
+----+--------------------+----+---------+-------------------+----------------+


SANTA INVENTORY                        M A G I C   Version  8.30

 System : (SI)  SANTA                                           Date : 10/26/2020
   Page : 200     Table Repository                              Time : 11:05:43

 Table 253 : RECAPSLS COUNTER       Length :   378

+-#--+---- Column Name ---+Type+Attribute+----- Picture -----+---- Range -----+
|   4|Jenis_Trx           |   0|Alpha    |10                 |                |
|   5|Wilayah             |   0|Alpha    |20                 |                |
|   6|Head_cust           |   0|Alpha    |40                 |                |
|   7|Nama_Cust           |   0|Alpha    |40                 |                |
|   8|Tipe_Customer       |   0|Alpha    |20                 |                |
|   9|Salesman            |   0|Alpha    |30                 |                |
|  10|Tipe_Market         |   0|Alpha    |20                 |                |
|  11|Lokasi_Market       |   0|Alpha    |20                 |                |
|  12|SKU                 |   0|Alpha    |10                 |                |
|  13|Article             |   0|Alpha    |15                 |                |
|  14|Article_Master      |   0|Alpha    |15                 |                |
|  15|Nama_Product        |   0|Alpha    |30                 |                |
|  16|Merk                |   0|Alpha    |20                 |                |
|  17|Group               |   0|Alpha    |20                 |                |
|  18|Subgroup            |   0|Alpha    |20                 |                |
|  19|Packing             |   0|Alpha    |10                 |                |
|  20|Qty                 |   0|Numeric  |N9.2               |\-2147483648-214|
|    |                    |    |         |                   |7483647         |
|  21|Value               |   0|Numeric  |N10.2              |\-2147483648-214|
|    |                    |    |         |                   |7483647         |
|  22|Purchased_Market    |   0|Alpha    |15                 |                |
+----+--------------------+----+---------+-------------------+----------------+




+-#-+----Index Name -----+-- Type --+------- Column ---------+Size+- Order ---+
|  1|KEY1                |Unique    |  1 Tahun               |   2|Ascending  |
|   |                    |          |  2 Bulan               |   3|Ascending  |
|   |                    |          |  3 Minggu              |   2|Ascending  |
|   |                    |          |  4 Jenis_Trx           |  10|Ascending  |
|   |                    |          |  7 Nama_Cust           |  40|Ascending  |
|   |                    |          | 12 SKU                 |  10|Ascending  |
|   |                    |          | 19 Packing             |  10|Ascending  |
+---+--------------------+----------+------------------------+----+-----------+
 Table 254 : SERVICE LEVEL COUNTE   Length :   368

+-#--+---- Column Name ---+Type+Attribute+----- Picture -----+---- Range -----+
|   1|Tahun               |   0|Numeric  |4                  |                |
|   2|Bulan               |   0|Alpha    |3                  |                |
|   3|Tanggal             |   0|Alpha    |10                 |                |
|   4|No_Faktur           |   0|Alpha    |20                 |                |
|   5|Wilayah             |   0|Alpha    |20                 |                |
|   6|Head_Customer       |   0|Alpha    |40                 |                |
|   7|Nama_Customer       |   0|Alpha    |40                 |                |
|   8|Tipe_Customer       |   0|Alpha    |20                 |                |
|   9|Salesman            |   0|Alpha    |30                 |                |
|  10|Tipe_Market         |   0|Alpha    |20                 |                |
|  11|Lokasi_Market       |   0|Alpha    |20                 |                |
+----+--------------------+----+---------+-------------------+----------------+


SANTA INVENTORY                        M A G I C   Version  8.30

 System : (SI)  SANTA                                           Date : 10/26/2020
   Page : 201     Table Repository                              Time : 11:05:43

 Table 254 : SERVICE LEVEL COUNTE   Length :   368

+-#--+---- Column Name ---+Type+Attribute+----- Picture -----+---- Range -----+
|  12|SKU                 |   0|Alpha    |10                 |                |
|  13|Article             |   0|Alpha    |15                 |                |
|  14|Nama_Product        |   0|Alpha    |30                 |                |
|  15|Brand               |   0|Alpha    |20                 |                |
|  16|Packing             |   0|Alpha    |10                 |                |
|  17|Purchase            |   0|Alpha    |U10A               |LOCAL,IMPORT    |
|  18|Qty_Order           |   0|Numeric  |N9.2               |\-2147483648-214|
|    |                    |    |         |                   |7483647         |
|  19|Order_Value         |   0|Numeric  |N10.2              |\-2147483648-214|
|    |                    |    |         |                   |7483647         |
|  20|Qty_Sales           |   0|Numeric  |N9.2               |\-2147483648-214|
|    |                    |    |         |                   |7483647         |
|  21|Sales_Value         |   0|Numeric  |N10.2              |\-2147483648-214|
|    |                    |    |         |                   |7483647         |
|  22|Persentase_Qty      |   0|Numeric  |N9.2               |\-2147483648-214|
|    |                    |    |         |                   |7483647         |
|  23|Persentase_Value    |   0|Numeric  |N9.2               |\-2147483648-214|
|    |                    |    |         |                   |7483647         |
+----+--------------------+----+---------+-------------------+----------------+




+-#-+----Index Name -----+-- Type --+------- Column ---------+Size+- Order ---+
|  1|KEY1                |Unique    |  1 Tahun               |   2|Ascending  |
|   |                    |          |  2 Bulan               |   3|Ascending  |
|   |                    |          |  3 Tanggal             |  10|Ascending  |
|   |                    |          |  4 No_Faktur           |  20|Ascending  |
|   |                    |          |  7 Nama_Customer       |  40|Ascending  |
|   |                    |          | 12 SKU                 |  10|Ascending  |
|   |                    |          | 16 Packing             |  10|Ascending  |
+---+--------------------+----------+------------------------+----+-----------+
 Table 255 : OUTSTANDING COUNTER    Length :   158

+-#--+---- Column Name ---+Type+Attribute+----- Picture -----+---- Range -----+
|   1|Store Code          |   0|Numeric  |4                  |                |
|   2|Year                |   0|Numeric  |4                  |                |
|   3|Month               |   0|Alpha    |3                  |                |
|   4|Trans Date          |   0|Date     |DD/MM/YYYYA        |                |
|   5|Faktur No           |   0|Alpha    |XXX.XXXX.XX.XXXXA  |                |
|   6|Head Customer       |   0|Alpha    |40                 |                |
|   7|Customer Name       |   0|Alpha    |40                 |                |
|   8|Salesman            |   0|Alpha    |10                 |                |
|   9|Total Faktur        |   0|Numeric  |N10.2              |\-2147483648-214|
|    |                    |    |         |                   |7483647         |
|  10|Total Bayar         |   0|Numeric  |N10.2              |\-2147483648-214|
|    |                    |    |         |                   |7483647         |
|  11|Sisa Invoice        |   0|Numeric  |N10.2              |\-2147483648-214|
|    |                    |    |         |                   |7483647         |
+----+--------------------+----+---------+-------------------+----------------+


SANTA INVENTORY                        M A G I C   Version  8.30

 System : (SI)  SANTA                                           Date : 10/26/2020
   Page : 202     Table Repository                              Time : 11:05:43

 Table 255 : OUTSTANDING COUNTER    Length :   158

+-#--+---- Column Name ---+Type+Attribute+----- Picture -----+---- Range -----+
|  12|Due Date            |   0|Date     |DD/MM/YYYYA        |                |
|  13|Umur Piutang        |   0|Numeric  |4                  |                |
|  14|Kuadran Aging       |   0|Alpha    |6                  |                |
+----+--------------------+----+---------+-------------------+----------------+




+-#-+----Index Name -----+-- Type --+------- Column ---------+Size+- Order ---+
|  1|key01               |Unique    |  1 Store Code          |   2|Ascending  |
|   |                    |          |  5 Faktur No           |  13|Ascending  |
+---+--------------------+----------+------------------------+----+-----------+
 Table 256 : RECAPSLS DISTRIBUTOR   Length :   378

+-#--+---- Column Name ---+Type+Attribute+----- Picture -----+---- Range -----+
|   1|Tahun               |   0|Numeric  |4                  |                |
|   2|Bulan               |   0|Alpha    |3                  |                |
|   3|Minggu              |   0|Numeric  |1                  |                |
|   4|Jenis_Trx           |   0|Alpha    |10                 |                |
|   5|Wilayah             |   0|Alpha    |20                 |                |
|   6|Head_cust           |   0|Alpha    |40                 |                |
|   7|Nama_Cust           |   0|Alpha    |40                 |                |
|   8|Tipe_Customer       |   0|Alpha    |20                 |                |
|   9|Salesman            |   0|Alpha    |30                 |                |
|  10|Tipe_Market         |   0|Alpha    |20                 |                |
|  11|Lokasi_Market       |   0|Alpha    |20                 |                |
|  12|SKU                 |   0|Alpha    |10                 |                |
|  13|Article             |   0|Alpha    |15                 |                |
|  14|Article_Master      |   0|Alpha    |15                 |                |
|  15|Nama_Product        |   0|Alpha    |30                 |                |
|  16|Merk                |   0|Alpha    |20                 |                |
|  17|Group               |   0|Alpha    |20                 |                |
|  18|Subgroup            |   0|Alpha    |20                 |                |
|  19|Packing             |   0|Alpha    |10                 |                |
|  20|Qty                 |   0|Numeric  |N9.2               |\-2147483648-214|
|    |                    |    |         |                   |7483647         |
|  21|Value               |   0|Numeric  |N10.2              |\-2147483648-214|
|    |                    |    |         |                   |7483647         |
|  22|Purchased_Market    |   0|Alpha    |15                 |                |
+----+--------------------+----+---------+-------------------+----------------+




+-#-+----Index Name -----+-- Type --+------- Column ---------+Size+- Order ---+
|  1|KEY1                |Unique    |  1 Tahun               |   2|Ascending  |
|   |                    |          |  2 Bulan               |   3|Ascending  |
|   |                    |          |  3 Minggu              |   2|Ascending  |
|   |                    |          |  4 Jenis_Trx           |  10|Ascending  |
|   |                    |          |  7 Nama_Cust           |  40|Ascending  |
|   |                    |          | 12 SKU                 |  10|Ascending  |
+---+--------------------+----------+------------------------+----+-----------+
SANTA INVENTORY                        M A G I C   Version  8.30

 System : (SI)  SANTA                                           Date : 10/26/2020
   Page : 203     Table Repository                              Time : 11:05:43



+-#-+----Index Name -----+-- Type --+------- Column ---------+Size+- Order ---+
|   |                    |          | 19 Packing             |  10|Ascending  |
+---+--------------------+----------+------------------------+----+-----------+
 Table 257 : SERVICE LEVEL DISTRI   Length :   368

+-#--+---- Column Name ---+Type+Attribute+----- Picture -----+---- Range -----+
|   1|Tahun               |   0|Numeric  |4                  |                |
|   2|Bulan               |   0|Alpha    |3                  |                |
|   3|Tanggal             |   0|Alpha    |10                 |                |
|   4|No_Faktur           |   0|Alpha    |20                 |                |
|   5|Wilayah             |   0|Alpha    |20                 |                |
|   6|Head_Customer       |   0|Alpha    |40                 |                |
|   7|Nama_Customer       |   0|Alpha    |40                 |                |
|   8|Tipe_Customer       |   0|Alpha    |20                 |                |
|   9|Salesman            |   0|Alpha    |30                 |                |
|  10|Tipe_Market         |   0|Alpha    |20                 |                |
|  11|Lokasi_Market       |   0|Alpha    |20                 |                |
|  12|SKU                 |   0|Alpha    |10                 |                |
|  13|Article             |   0|Alpha    |15                 |                |
|  14|Nama_Product        |   0|Alpha    |30                 |                |
|  15|Brand               |   0|Alpha    |20                 |                |
|  16|Packing             |   0|Alpha    |10                 |                |
|  17|Purchase            |   0|Alpha    |U10A               |LOCAL,IMPORT    |
|  18|Qty_Order           |   0|Numeric  |N9.2               |\-2147483648-214|
|    |                    |    |         |                   |7483647         |
|  19|Order_Value         |   0|Numeric  |N10.2              |\-2147483648-214|
|    |                    |    |         |                   |7483647         |
|  20|Qty_Sales           |   0|Numeric  |N9.2               |\-2147483648-214|
|    |                    |    |         |                   |7483647         |
|  21|Sales_Value         |   0|Numeric  |N10.2              |\-2147483648-214|
|    |                    |    |         |                   |7483647         |
